"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Bax",0.0129718784049534,-0.159614633940266,0.471,0.753,1
"Cct5",0.013021535542313,-0.101293357581446,0.49,0.753,1
"Etfb",0.0133618476340281,-0.144743903486528,0.549,0.779,1
"Snrpg",0.0133656183018967,-0.113895276332472,0.196,0.403,1
"Mcfd2",0.0135973462911088,-0.115371148113599,0.333,0.584,1
"Surf4",0.0138898198194735,-0.140508191152244,0.588,0.857,1
"Psma3",0.0151062517232169,-0.205280244045657,0.529,0.74,1
"Npm3",0.0159394822596028,-0.150691893397824,0.314,0.532,1
"Ghitm",0.0159479780438052,-0.105963926589564,0.373,0.636,1
"Chmp4b",0.0159495627720467,-0.116836494570241,0.412,0.662,1
"Slc39a1",0.016437441690212,0.146386452831896,0.373,0.182,1
"Ifi30",0.0166477875166878,-0.110701568190071,0.294,0.519,1
"Mrps12",0.0169128103381051,-0.125258952648019,0.471,0.688,1
"Rab1a",0.0172370230710131,-0.136066066545155,0.627,0.831,1
"Sdha",0.0174064191459831,-0.128329633766219,0.373,0.61,1
"Ucp2",0.0176519547916885,-0.10473060231201,0.373,0.61,1
"Use1",0.0179402440387295,-0.115149849620595,0.431,0.649,1
"Reg3b",0.0182119738355376,-0.750061747121125,0.765,0.545,1
"Hint2",0.0187948115565523,-0.115933291197305,0.392,0.597,1
"Ostc",0.0193516075197505,-0.202665874968911,0.706,0.857,1
"Ndufb8",0.0194347124071171,-0.185490679394769,0.529,0.753,1
"Zfp706",0.0201921725958103,-0.177481716009052,0.627,0.896,1
"Defa32",0.0203193023674239,0.151532553934917,0.471,0.312,1
"Polr2j",0.0205470420639411,-0.152265387203109,0.471,0.701,1
"Psme1",0.0206271247310179,0.161184081931291,0.588,0.39,1
"Tstd1",0.0208838229931297,0.165666442716009,0.471,0.286,1
"Ap2s1",0.0214360640017807,-0.145276589620036,0.314,0.519,1
"Ranbp1",0.0216540350960416,-0.114533526905501,0.451,0.753,1
"Hsp90aa1",0.0220966122256651,-0.137674922635423,0.804,0.961,1
"Eif4g2",0.0227970894662155,-0.14583704413639,0.608,0.805,1
"Nedd4",0.0233694500749865,-0.121784545188847,0.431,0.662,1
"Mrps14",0.0245877169863254,-0.129376436932465,0.627,0.805,1
"Zmat5",0.025780613844062,0.156594873146282,0.373,0.247,1
"Psmb3",0.0262764218259746,-0.139096251510851,0.51,0.792,1
"Ndufa10",0.0263613089580538,-0.111951696807127,0.471,0.701,1
"Ndufb7",0.0267132702994917,-0.127863087897944,0.627,0.844,1
"Ppp4c",0.0269524493756362,-0.103092898702521,0.431,0.636,1
"Eif5b",0.0271410914646578,-0.141854631238619,0.588,0.688,1
"Hnrnpab",0.0271967272624492,-0.107189875750409,0.392,0.571,1
"Arg2",0.028512172205699,-0.125451948242058,0.157,0.325,1
"Rnf181",0.0299802367222188,-0.111632264072901,0.216,0.416,1
"Gsto1",0.030189634653353,-0.286950252372187,0.588,0.779,1
"Cracr2a",0.0318678567506829,-0.126944317085108,0.235,0.455,1
"Tmem256",0.0323073167228166,-0.130424627295,0.412,0.662,1
"Smim24",0.0323073167228166,-0.267143597942373,0.451,0.636,1
"Ywhah",0.0323510429107942,-0.102729844855662,0.294,0.494,1
"Mif",0.0328047288959298,-0.13996566467976,0.667,0.844,1
"Atp5j2",0.0329348626175306,-0.206348783348327,0.804,0.961,1
"Ociad2",0.0331067525032323,-0.115652365315867,0.529,0.766,1
"Pcbp2",0.0336809472690267,-0.120588617497933,0.588,0.805,1
"Ap2m1",0.0340640782544207,-0.102813440085624,0.353,0.571,1
"Defa29",0.0350750782745634,-0.143381492134489,0.961,0.961,1
"Eef1d",0.0366181370541858,-0.130742256219443,0.765,0.948,1
"Gm7861",0.0372330556879216,-0.150984135708954,0.961,0.948,1
"Rpl28",0.0376856270809439,-0.291224398809225,0.922,1,1
"Arl6ip1",0.0379131713665022,-0.14763137576536,0.216,0.403,1
"Ap3s1",0.0380898705738778,-0.11794602864477,0.549,0.805,1
"Tff3",0.0381386995512798,-0.184671504537493,1,1,1
"Btg2",0.0384416423925107,-0.223774995694192,0.647,0.818,1
"Krtcap2",0.0399235033973897,-0.190560317197643,0.863,0.948,1
"Ndufb4",0.0411921602050729,-0.148177972890521,0.529,0.766,1
"Sec11a",0.0414138482064499,-0.106325700421654,0.588,0.779,1
"Gm9493",0.0421475162195043,-0.127524545705913,0.235,0.39,1
"Mrps18a",0.0422917700392166,-0.104671149924852,0.294,0.481,1
"Stmn1",0.0424883622713447,-0.127531373519717,0.392,0.662,1
"Magoh",0.0431460418168641,-0.117665147808509,0.333,0.494,1
"Edf1",0.043157193374913,-0.155658493710349,0.725,0.961,1
"Aqp1",0.0432001891800637,-0.102785480825564,0.529,0.766,1
"Magohb",0.0435552661284359,-0.102493130844098,0.118,0.247,1
"Tmsb10",0.0444848186036657,-0.200281363398488,0.529,0.805,1
"Pdia3",0.0445925431886289,-0.130346087964811,0.824,0.961,1
"Herpud1",0.0453133378734067,0.136708041925292,0.863,0.831,1
"Rbx1",0.0457095259527502,-0.118132855808348,0.588,0.844,1
"Psmb4",0.0463862020857954,-0.136607442321289,0.49,0.727,1
"Ctnnb1",0.0468197799758806,-0.101066372210178,0.471,0.61,1
"S100a10",0.0474287619343691,-0.124735028968431,0.451,0.714,1
"Csde1",0.0479927797471448,-0.10306807582392,0.49,0.688,1
"Zc3h15",0.0486966164658878,0.116116696618265,0.49,0.364,1
"Minos1",0.0491690239412496,-0.174487623166862,0.706,0.896,1
"Lrrc59",0.050915970734534,-0.105270238712289,0.314,0.506,1
"Ppig",0.0510619419705463,-0.104474794245594,0.373,0.545,1
"Rps27rt",0.0511740379489398,-0.140098306214753,0.588,0.753,1
"Comt",0.0527161451084081,-0.137292344022911,0.882,0.987,1
"Smim22",0.0545558840820088,0.102168194496671,0.569,0.494,1
"Colgalt1",0.0548354120249921,-0.106360553921332,0.078,0.195,1
"Ang4",0.0557732489060212,0.220440587948365,0.98,0.948,1
"Btf3",0.0569605233885292,-0.22999424013234,0.824,0.974,1
"Gm7849",0.0570187738808141,0.117355855373247,0.941,0.948,1
"Spcs1",0.0570438286014653,-0.141140086535406,0.725,0.896,1
"Tmem14c",0.0574015967198085,-0.136712785852789,0.49,0.714,1
"Eif3i",0.0585020113569645,-0.135968704796901,0.588,0.792,1
"Dynlrb1",0.0594094959479976,-0.204468012759555,0.608,0.792,1
"Ndufs2",0.0603023516711205,-0.140133262095208,0.471,0.714,1
"Gkn3",0.0603744048635477,-0.111383826140458,0.157,0.299,1
"Ccl6",0.0609548450422945,-0.143252060717459,0.941,1,1
"C1d",0.0623729771043156,-0.109229322550765,0.392,0.597,1
"Chmp1a",0.0662144846527695,0.116525850182756,0.294,0.169,1
"Elf3",0.0685310082281719,-0.170536127932187,0.588,0.753,1
"Cst3",0.0693472380205567,-0.159766006888597,0.804,0.974,1
"Fam53a",0.0699896228371349,-0.110749509429456,0.118,0.234,1
"Pld3",0.0720252794217579,-0.110827646082914,0.333,0.481,1
"Sypl",0.0737848002451462,-0.123933602066819,0.804,0.922,1
"Mrpl42",0.0747178764748484,-0.106461666382236,0.529,0.701,1
"Psma2",0.0747396607218054,-0.156044090178064,0.647,0.805,1
"Cblc",0.0778209469617114,0.11112543672897,0.314,0.208,1
"Mlph",0.0780411614649485,0.167037681947812,0.373,0.26,1
"Calm1",0.0780763373449016,-0.175934271131482,0.922,0.974,1
"Tspo",0.0810043272948965,-0.10114212477348,0.431,0.662,1
"Mptx2",0.0819351149865576,0.38131810246729,0.863,0.87,1
"Ramp1",0.0829942627302654,-0.230393109591578,0.824,0.948,1
"Cfl1",0.0845498376819839,-0.13432152045248,0.706,0.909,1
"Ssr2",0.0849083745384201,-0.107859989566215,0.784,0.909,1
"Abracl",0.0885226715337597,-0.120436030482292,0.51,0.688,1
"Arf1",0.0892566163428822,-0.106112795163598,0.725,0.87,1
"Tsta3",0.091743525710602,-0.142578846441739,0.647,0.831,1
"Prdx1",0.0921430617871865,0.110341458727395,0.922,0.948,1
"Cox4i1",0.0979660620644025,-0.20766937029934,1,0.987,1
"Dpy30",0.0984126641686209,-0.133941692462598,0.588,0.727,1
"Cd9",0.0984663405636789,0.156285490681033,0.686,0.649,1
"Slc1a5",0.0990064045875648,0.106123718933967,0.529,0.403,1
"Mrpl12",0.0992704533117382,-0.100405243388631,0.588,0.831,1
"Ndufs3",0.099725194687101,-0.102485154524437,0.49,0.688,1
"Uqcrc1",0.100495483248654,-0.154675939322971,0.608,0.805,1
"Rpl9",0.100664427411299,0.176610390793016,0.471,0.325,1
"Spink4",0.10198052635532,-0.226995731239594,1,1,1
"Nfkbia",0.10234527820784,-0.112038674617626,0.412,0.584,1
"Oit1",0.102668134200606,0.114462738764405,0.549,0.442,1
"Arpc5",0.102769356853224,0.12709522692419,0.549,0.519,1
"Stard3nl",0.10362567243327,-0.107182984321815,0.569,0.727,1
"mt.Co3",0.104036294340716,-0.152847173691022,1,1,1
"Alad",0.105560917883214,0.106611762782561,0.431,0.312,1
"Rab25",0.105645406257941,-0.145142772749264,0.412,0.584,1
"Fkbp4",0.107656726943165,-0.149051282427986,0.725,0.831,1
"D8Ertd738e",0.111097183841469,-0.105805877305678,0.588,0.818,1
"Ndufa11",0.111700110245013,-0.130755669924239,0.627,0.818,1
"Rnf5",0.112399666007253,-0.102671608758264,0.569,0.675,1
"Itm2b",0.113654231834396,-0.175214272836937,0.882,0.974,1
"Hnrnpdl",0.114297329693237,-0.103611408311934,0.333,0.468,1
"Ccl25",0.114297329693237,-0.161376938297661,0.333,0.468,1
"Lamtor3",0.115243838836499,0.107937265063607,0.412,0.312,1
"Uqcrb",0.115288605374403,-0.119355696938861,0.863,0.961,1
"Dad1",0.12449394568545,-0.106127114295127,0.863,0.935,1
"Tm9sf3",0.129120064675263,-0.134584752144445,0.706,0.857,1
"Swi5",0.133933665428972,-0.108642052232637,0.667,0.753,1
"Calml4",0.135112810379727,-0.122593756284792,0.725,0.87,1
"Reg4",0.135127882978357,-0.180932389008278,0.98,1,1
"Snrpe",0.14014262480491,-0.133810270054432,0.608,0.805,1
"Bri3",0.14016150390635,0.101001529781057,0.627,0.545,1
"Defa28",0.140953253432026,0.114955852469234,0.804,0.883,1
"Ndufb9",0.142371850567146,-0.167564693323766,0.765,0.922,1
"Reg3g",0.143494892578374,-0.528792716055234,0.961,0.766,1
"Mdh2",0.144537602128583,-0.176307223592236,0.784,0.935,1
"Hspa1b",0.145464326396209,0.135096864067816,0.255,0.156,1
"Cd24a",0.145601085547291,-0.111171407281405,0.98,1,1
"X1810037I17Rik",0.147184609905991,-0.112250661063134,0.627,0.779,1
"Slc25a3",0.149288638116622,-0.172563975922735,0.804,0.922,1
"Arpc1b",0.149303154447722,-0.111724588589576,0.569,0.74,1
"Hmgxb4",0.149368317283546,0.118756285140063,0.157,0.078,1
"Ifitm2",0.154157941264372,-0.263086728020681,0.784,0.935,1
"Ube2c",0.156216696377764,-0.128296533860663,0.196,0.299,1
"Ang6",0.15688844838248,0.107361201841993,0.569,0.532,1
"Snrpf",0.157642752224838,-0.112912416872114,0.51,0.662,1
"Psmd11",0.162117374569881,0.180885785565227,0.451,0.403,1
"Cgref1",0.167388940283517,-0.106695041759077,0.49,0.662,1
"Higd2a",0.167388940283517,-0.107537854108467,0.529,0.636,1
"Atp5f1",0.167982497440686,-0.143710572642795,0.804,0.922,1
"Habp2",0.16854024775641,0.140329602265101,0.686,0.753,1
"Tubb4b",0.168660724780331,-0.116604447225893,0.647,0.844,1
"Cdx1",0.168944404755932,-0.11570037022509,0.529,0.636,1
"Dynll1",0.169854488750952,-0.110906437806913,0.882,0.974,1
"Syncrip",0.17705559241779,-0.129927630613845,0.235,0.325,1
"Rrbp1",0.178824973520388,-0.127982747271583,0.882,0.883,1
"Tmed3",0.179538587647625,-0.137960874513868,0.745,0.961,1
"C1galt1c1",0.181050605009683,0.156634196180245,0.588,0.623,1
"Foxa3",0.181195148825796,0.189036110111286,0.706,0.675,1
"Psma7",0.183490461585545,-0.100218717182904,0.725,0.831,1
"Rpl29",0.183807877685141,-0.262456723469214,0.824,0.974,1
"Sub1",0.189516541953597,-0.122276138482081,0.686,0.831,1
"Defa26",0.190454769646106,-0.10234195171179,1,1,1
"Tspan8",0.194460740607207,-0.113214270611854,0.784,0.87,1
"Rpl7",0.196281382214501,-0.117255954740602,0.98,0.961,1
"Ptgr1",0.196685212046221,0.154899151147724,0.412,0.364,1
"Tmed10",0.198750218624385,-0.103359895950234,0.843,0.987,1
"Pdcd4",0.198895889586521,0.226307302435653,0.529,0.532,1
"Leprotl1",0.203681978594565,0.109903535516994,0.373,0.299,1
"Gm9843",0.203714846587596,-0.127555957921226,0.627,0.701,1
"Rab2a",0.204932733338243,0.143766758096646,0.725,0.74,1
"Rps3a1",0.205716664024412,-0.155690049229311,1,0.987,1
"Dhrs4",0.208412488924461,0.127853768256457,0.608,0.545,1
"Pgls",0.209412667738274,0.107216783603991,0.706,0.701,1
"Park7",0.211143885833605,-0.123207827719658,0.627,0.805,1
"Hdlbp",0.214865801412092,-0.103111439950724,0.706,0.831,1
"Ybx3",0.22163748459553,-0.105693291661681,0.235,0.325,1
"Tmbim6",0.221702772662752,0.127126064387991,0.882,0.935,1
"Yipf4",0.223696861719475,0.107496430317689,0.51,0.442,1
"Ang",0.236687036861167,-0.215404339639908,0.843,0.935,1
"Fxyd3",0.236687036861167,-0.439309157898566,0.824,0.948,1
"Psmb6",0.239057792064802,-0.112081834234365,0.725,0.857,1
"Oat",0.240296879605622,-0.149569005968419,0.647,0.87,1
"Hspe1",0.240664672262953,-0.236198622092662,0.824,0.974,1
"Ndufa8",0.242407535233343,-0.120611942438508,0.627,0.779,1
"Lyz1",0.246718545899683,0.123797808864881,1,1,1
"Gnas",0.254725426013026,-0.119316395808398,0.647,0.805,1
"Tubb5",0.257778603152912,-0.101412373389895,0.431,0.545,1
"AW112010",0.260785962199714,0.155591872243457,0.196,0.143,1
"Cisd2",0.271347172183766,0.114426342653611,0.451,0.403,1
"Ubc",0.274433536291135,0.127101791996944,0.863,0.961,1
"Larp4b",0.275057032506939,0.122414460086971,0.569,0.519,1
"Atp5g1",0.278731591269409,-0.149443397498499,0.902,0.935,1
"Hspd1",0.28501095888795,-0.142228862283451,0.627,0.766,1
"Ndufa1",0.289835206356161,-0.104392356045231,0.725,0.909,1
"Rpl34",0.290893401560352,-0.18578649021035,0.922,1,1
"Ppp1r14b",0.291975835914878,0.100531665039316,0.314,0.247,1
"Ndufa12",0.292832643099262,-0.135493048719754,0.725,0.818,1
"Fcgbp",0.292986499961041,0.240237581138253,0.49,0.39,1
"Psmb10",0.300837550825251,0.140422057722296,0.49,0.455,1
"Parl",0.30514919653249,0.134370941563971,0.294,0.234,1
"Impdh2",0.310145955488153,0.100790482108412,0.549,0.519,1
"Fos",0.312241564238118,-0.101349920307454,0.647,0.818,1
"Atp5h",0.318969253927395,-0.101702381741988,0.667,0.792,1
"Chd6",0.320442010613163,0.108141395489432,0.216,0.169,1
"Rps15a",0.341340058411789,-0.104939435479685,0.98,0.961,1
"Epcam",0.341340058411789,-0.108966117847459,0.941,0.987,1
"Ube2j2",0.342877090899328,0.124802623489795,0.235,0.195,1
"Ssr4",0.3500360656213,-0.246555120457268,0.882,1,1
"Ndufab1",0.351814121221936,-0.119405871979241,0.745,0.831,1
"Sf3b1",0.35285614863316,0.129826911429449,0.49,0.455,1
"Atp5l",0.354851285468709,-0.158960523838061,0.843,0.935,1
"Gng5",0.367823455738605,-0.136754659994973,0.882,0.961,1
"Micu2",0.371472059473256,0.102088099014098,0.157,0.104,1
"Atp5o",0.372548012975615,-0.104398510803508,0.804,0.909,1
"Rps15",0.375710518253051,-0.193251105217563,0.922,0.987,1
"Rpl10a",0.375724178382206,-0.101593021945653,1,0.987,1
"Eif4b",0.375997606929493,0.162753427377939,0.412,0.377,1
"Fkbp11",0.380331862424227,-0.131252212037676,0.804,0.896,1
"Slc25a5",0.380911290884006,-0.177390365211511,0.882,0.961,1
"Ndufa4",0.388899521490516,-0.205800389382199,0.882,0.961,1
"Rpl24",0.388980278067978,-0.138792494003502,0.961,1,1
"Atp5d",0.391112516395248,-0.13742305258908,0.824,0.896,1
"Cox5a",0.391357594106605,-0.181421399372918,0.804,0.948,1
"Rps24",0.39166336845206,-0.145658528977693,0.98,0.974,1
"Rps26",0.396988898929416,-0.18711273582442,0.882,0.961,1
"Zfp524",0.405130869086479,0.109407843542744,0.235,0.195,1
"Jun",0.408569998981656,-0.112621773627571,0.667,0.87,1
"Fam195a",0.409332360078496,0.105990316762627,0.353,0.312,1
"Rps13",0.410774354073474,-0.216520832942624,0.961,1,1
"Psmb9",0.417679519605016,0.117784041973419,0.314,0.286,1
"Wdr61",0.418562664270078,0.126999965131858,0.431,0.429,1
"Rps5",0.421936045830932,-0.147117821938124,0.961,0.987,1
"Gtf2i",0.423387428542073,0.134233618109641,0.216,0.169,1
"Shfm1",0.426565891684244,0.109628756769359,0.765,0.883,1
"Rpl17",0.4346850154801,-0.219861925813997,0.902,0.987,1
"Rfc2",0.434721025815689,0.100737241067972,0.196,0.156,1
"Sec61b",0.44769117655377,-0.195071831529628,0.922,1,1
"Arpc3",0.455803223024514,-0.104899646649977,0.627,0.701,1
"H2afv",0.456213269296945,-0.104553583171279,0.667,0.818,1
"Gpx1",0.47908573277027,-0.103764419144828,0.765,0.857,1
"Rps3",0.480360749244077,-0.175500762759078,0.961,1,1
"Rpl23",0.489489932045343,-0.176215093302001,1,1,1
"Pdia6",0.495491418177832,-0.162015244672115,0.882,0.935,1
"Rps17",0.495525357144572,-0.125684375717178,0.882,0.948,1
"Krt8",0.501670515218738,-0.232852738745814,0.882,0.935,1
"Rpl36al",0.507950896896652,-0.116162746948478,0.882,0.961,1
"Lgmn",0.515448296144108,0.165312611831941,0.49,0.506,1
"Nhp2l1",0.516478785660022,-0.100888415386386,0.471,0.545,1
"Ptma",0.531692705640124,-0.133579824183077,0.941,0.987,1
"Hmbs",0.535882238074461,0.103917526213211,0.176,0.247,1
"Rplp2",0.537938614533941,-0.122225969848272,0.902,0.909,1
"Spint2",0.546167125297084,-0.153347159906969,1,0.987,1
"Pnliprp2",0.549402945753644,0.106112245514174,0.961,0.974,1
"Mrpl21",0.552870072714707,0.146228929053546,0.549,0.584,1
"Dbi",0.555758315881502,-0.142157900368129,0.882,0.922,1
"Chchd2",0.555914397299496,-0.155895793925045,0.961,0.974,1
"Pdia5",0.558851699402382,0.100362383274432,0.353,0.325,1
"Bub3",0.559009818066093,0.117828983069044,0.314,0.429,1
"Ppp2ca",0.564705382043855,0.102769520797005,0.333,0.312,1
"Yme1l1",0.568883592605882,0.10461242839966,0.216,0.286,1
"Dbnl",0.572912668486246,0.104087392350222,0.255,0.221,1
"Hint1",0.574012678408983,-0.116148373158547,0.941,0.987,1
"mt.Nd1",0.579001459367774,-0.154770469205442,1,0.974,1
"Lrp10",0.582002012064316,0.156158247392072,0.255,0.234,1
"Tpt1",0.585678027682944,-0.211133380082668,0.961,1,1
"Mpc2",0.587637559889216,-0.104154885157676,0.745,0.844,1
"Ubxn6",0.606901816136751,0.120729002851892,0.275,0.273,1
"Bbip1",0.612687139109864,0.161797683678438,0.392,0.403,1
"Chmp2a",0.613372817659973,0.100389596596045,0.725,0.766,1
"Rps8",0.623022298808049,-0.194449507029883,1,1,1
"Rps20",0.647308252125536,-0.115610730591984,0.941,1,1
"Gm42418",0.650802164322021,0.281997723593018,0.941,0.974,1
"mt.Cytb",0.668432779960956,-0.136395592194787,1,1,1
"Rplp0",0.686238682123889,-0.177804171539408,0.98,1,1
"Ywhae",0.688966283696922,0.152768580125742,0.784,0.844,1
"Gcc2",0.692670115518155,0.164444285072844,0.235,0.325,1
"Uqcrh",0.700587648991479,-0.149322045781696,0.941,0.948,1
"Srrm2",0.70583899424967,0.12373194341592,0.706,0.792,1
"Rps25",0.707836761482753,-0.132045032329377,0.961,1,1
"Rps27a",0.707836761482753,-0.182728915926754,0.961,1,1
"Rpl41",0.711460442320834,-0.103518448896342,1,1,1
"Rpl26",0.715090253240931,-0.15691811762505,0.98,1,1
