"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Cd74",4.43604259551585e-41,1.96873250255983,0.79,0.111,8.17429569075706e-37
"H2.Ab1",2.46150454528641e-38,1.18404520954186,0.868,0.366,4.53581442559926e-34
"B2m",1.09586714497939e-33,0.857453634756384,0.996,0.987,2.01935438805353e-29
"H2.D1",3.18917160694792e-33,0.800792492108193,0.993,0.987,5.87668652012294e-29
"H2.K1",1.89006301555531e-32,0.799706474042574,0.985,0.98,3.48281911876377e-28
"Ceacam10",6.73032496634167e-32,1.09082658772136,0.853,0.458,1.24019698154778e-27
"Psmb8",1.19029978508861e-30,0.945779891590198,0.86,0.484,2.19336541398279e-26
"Ly6e",3.70030982509217e-29,0.913755525846037,0.934,0.68,6.81856091469733e-25
"H2.Aa",3.95325395705115e-28,0.94597549049134,0.57,0.02,7.28466106665816e-24
"H2.DMb1",1.27398288110247e-25,0.644885192196946,0.518,0.007,2.34756825500753e-21
"H2.Eb1",2.16140439933693e-25,0.769840942472469,0.544,0.033,3.98281988665816e-21
"Reg3g",1.26992234630311e-19,0.335480207065667,0.783,0.353,2.34008590753274e-15
"AW112010",2.30669572587778e-17,0.815400471171628,0.919,0.758,4.25054821407499e-13
"Cystm1",5.92386200638648e-16,0.432444813655895,0.974,0.948,1.09159005191684e-11
"Psmb9",7.63499565165788e-15,0.547310250006417,0.688,0.418,1.406900648731e-10
"Pigr",1.683442064326e-14,0.400799996601237,0.996,0.987,3.10207869193352e-10
"H2.Q7",5.95945560355082e-14,0.508898688423082,0.393,0.065,1.09814888406631e-09
"Hmgcs2",7.78958743919262e-14,-0.339679317139189,0.081,0.366,1.43538727742002e-09
"H2.DMa",2.22167713519456e-10,0.314204691248559,0.298,0.039,4.09388445702302e-06
"Cd177",2.41015518417524e-10,0.353768473570899,0.353,0.072,4.44119295787971e-06
"Prap1",4.0279984014436e-10,-0.426575431417555,0.64,0.902,7.42239265434012e-06
"Rpl7a",4.88381946488471e-09,0.305333316736095,0.952,0.961,8.99941412794306e-05
"Mettl7b",8.04994771305898e-09,-0.166579253246746,0.062,0.261,0.000148336386508538
"Reg3b",1.12575422394744e-08,-0.582633308741306,0.566,0.255,0.000207442730846795
"Mageh1",2.66250087725078e-08,-0.104491175631505,0.011,0.144,0.000490619036651001
"Hspe1",6.36506306243335e-08,-0.270386776956424,0.967,0.993,0.00117289017051459
"Ces2e",1.04969103865146e-07,-0.199746359032253,0.136,0.359,0.00193426567692304
"AA467197",1.51017752680735e-07,0.467607820949006,0.614,0.444,0.00278280412864791
"Mapk13",1.57065767759679e-07,0.231771728847318,0.989,0.967,0.00289425090250761
"Rpl23a",1.61772522862428e-07,0.277952779430538,0.713,0.556,0.00298098227878595
"Tmem205",1.88399866893173e-07,0.359186436484928,0.824,0.771,0.0034716443472405
"Arg2",2.70123944132143e-07,-0.437990372377801,0.254,0.477,0.004977573918523
"Scin",2.94943671422921e-07,-0.419394319774611,0.43,0.699,0.00543492703331017
"Prss32",3.19968944956487e-07,0.287379211145427,0.849,0.797,0.00589606774871318
"Smim14",3.36560513528684e-07,0.243328184735704,0.985,1,0.00620180058279305
"Tm4sf4",3.44073743958161e-07,-0.22451170137454,0.618,0.869,0.00634024687991704
"Dut",4.67061968515155e-07,-0.348018054293617,0.368,0.588,0.00860655089382876
"Psme1",5.29462666096164e-07,0.278754000831863,0.868,0.83,0.00975640854815401
"Rpl29",7.66268931326535e-07,-0.175272368613885,0.985,1,0.0141200375975541
"Mptx1",8.93155687774208e-07,-1.12327774939678,0.074,0.242,0.0164581798586153
"Kcne3",9.08097535226469e-07,-0.273378936031641,0.331,0.549,0.0167335132816181
"Tap1",9.68896104708734e-07,0.161441177819847,0.195,0.026,0.0178538485214678
"Ubb",1.20691106035431e-06,0.172207164393068,0.996,1,0.0222397501091489
"Ccl25",2.02724206873388e-06,-0.306130895480291,0.438,0.647,0.0373559896005592
"Fuca1",2.14243144373552e-06,0.264093777733057,0.912,0.902,0.0394785842137144
"Casp1",2.48523311513898e-06,0.323094353865896,0.713,0.621,0.045795390612666
"Cd24a",2.62326365702531e-06,-0.304316010636418,0.912,0.987,0.0483388794080053
"Gm1123",3.08108943766155e-06,0.356977541658025,0.967,0.974,0.0567752350677894
"Rpl21",3.68768830354157e-06,-0.163067352373587,0.996,1,0.0679530323693605
"Serpinb5",3.81135007145649e-06,0.1386183859066,0.143,0.007,0.0702317477667287
"Gm15848",4.99512501132358e-06,0.22685071399584,0.301,0.118,0.0920451685836596
"H2.T22",6.36048997887387e-06,0.26928924843339,0.559,0.386,0.117204748840709
"Lad1",8.23909527218536e-06,-0.167610588542538,0.176,0.373,0.15182180858056
"Gstp2",1.0277024580657e-05,0.142472149348614,0.191,0.039,0.189374731947766
"Far1",1.09544671390329e-05,-0.125225996291237,0.147,0.34,0.201857965970958
"Tanc2",1.13336565419337e-05,-0.112250414034489,0.066,0.209,0.208845289098212
"Rpl9",1.28835095806112e-05,0.253116549369271,0.776,0.699,0.237404431041923
"Dnajc10",1.5144956187971e-05,0.242259242344019,0.893,0.85,0.279076107675742
"Defa30",1.54580105244972e-05,-0.317393264412031,0.915,0.961,0.28484475993491
"Rps2",1.73366728948912e-05,-0.182768532890031,0.996,1,0.31946287143416
"Ms4a8a",2.22899226169803e-05,0.342996205286114,0.757,0.627,0.410736404063096
"Aadac",2.30301708568631e-05,-0.177615720583222,0.11,0.261,0.424376958379416
"Rps7",2.34495407462164e-05,0.137231621198465,1,1,0.43210468733053
"Ttr",2.45020240391974e-05,-0.286856343003019,0.57,0.758,0.45149879697029
"Tmem45b",2.7768563722581e-05,0.254817684686486,0.779,0.667,0.511691323716
"Chmp1b",2.79727469102129e-05,0.170283325487857,0.29,0.118,0.515453807314494
"Ndufb11",3.59220637613213e-05,-0.18186647720123,0.941,1,0.661935868929869
"X1110008L16Rik",3.65319843384134e-05,0.253117231973998,0.665,0.536,0.673174875403943
"Ddx18",3.7265325992704e-05,-0.177667442443173,0.272,0.464,0.686688162067557
"Psmb10",3.76981018194206e-05,0.243216696792381,0.875,0.869,0.694662922226463
"Gmds",3.95772620333185e-05,0.199929522342492,0.993,0.987,0.729290207487961
"Ccl9",3.9898276188491e-05,-0.545826716462351,0.82,0.876,0.735205535325324
"Gstp1",4.4376069696366e-05,0.240370149632177,0.585,0.399,0.817717836294937
"Ctps",4.59642453816031e-05,-0.119479780220985,0.088,0.229,0.8469831496468
"U2af1",4.80978241118901e-05,-0.166590203838952,0.761,0.902,0.8862986049098
"Gm10020",4.88718510990736e-05,0.263840113395505,0.493,0.333,0.900561600202629
"Muc13",5.37310822434112e-05,0.198078339172624,0.978,0.993,0.990102652499339
"Rpl28",5.73283436977633e-05,-0.138298083803969,0.996,1,1
"mt.Nd2",6.40887912644735e-05,-0.191919367516944,0.974,1,1
"Psme2",6.73394817972258e-05,0.215871252740065,0.879,0.856,1
"X9130401M01Rik",6.87280251170891e-05,-0.11653933820055,0.143,0.307,1
"Lgals9",7.75105555428507e-05,0.231582820294249,0.904,0.908,1
"Hsp90aa1",7.82251860937752e-05,-0.343635919582489,0.934,0.974,1
"Mt1",7.92237538757917e-05,-0.283153931330922,0.482,0.66,1
"Retnlb",7.92698395402198e-05,0.288322009964698,0.125,0.013,1
"Hspa8",7.98082162997633e-05,-0.19103689901485,1,1,1
"Cib1",8.82443290479697e-05,0.182330127867222,0.96,0.961,1
"Reep5",8.89739777710156e-05,-0.230797626532319,0.684,0.856,1
"Gstm1",9.51926827761118e-05,-0.218878676183429,0.61,0.771,1
"Dbi",9.81176795271798e-05,-0.171143886498243,0.996,1,1
"H2.T23",0.000113811339296811,0.248790435276047,0.699,0.569,1
"Atxn2",0.00012006518677302,-0.122940985934975,0.121,0.261,1
"Rps16",0.000122995506031185,-0.118881792783121,1,1,1
"Psap",0.000126483256921279,-0.174639409628041,0.647,0.81,1
"Tifa",0.000129548622361667,0.207507647867719,0.404,0.222,1
"Tigd2",0.000130634358642318,-0.108619662292054,0.158,0.32,1
"Gpd1",0.000136672746653419,-0.137682262237358,0.195,0.373,1
"Myl6",0.000139171059528103,0.128306681114966,1,1,1
"Nudc",0.000139457918593949,-0.197273274465335,0.629,0.797,1
"Plac8",0.000139867330047888,0.137681783521766,1,1,1
"Mrpl12",0.000144294750311346,-0.182668685121931,0.868,0.928,1
"Pigyl",0.00014858007322238,-0.16627716933329,0.43,0.608,1
"Slc19a1",0.000151388656477064,-0.13773916553478,0.188,0.359,1
"Ppdpf",0.00015931180238955,-0.194096751803841,0.724,0.85,1
"Zbp1",0.000165343208198889,0.191555672877465,0.265,0.118,1
"Mmp7",0.000168403444885598,0.62280345211585,0.596,0.458,1
"Laptm4a",0.000190865493845327,0.164478561140946,0.904,0.895,1
"Slc25a15",0.000203808669362777,-0.133408685872699,0.173,0.327,1
"Fth1",0.000206516069398618,-0.150698406646126,1,1,1
"Gstm3",0.000255937227885691,-0.135479010574047,0.074,0.19,1
"Hsp90ab1",0.000259287925145706,-0.187917719309169,0.996,1,1
"Gkn3",0.000271114004775746,-0.190579410573972,0.077,0.196,1
"Lgmn",0.000302223717787438,0.246194908193693,0.382,0.235,1
"Ifitm3",0.000308392485331215,0.441485126411644,0.596,0.49,1
"Gabarap",0.000310910987479839,0.154269618267128,0.985,0.961,1
"Reg4",0.000324956847365305,-0.507265287406353,0.357,0.523,1
"Cd3eap",0.000330354822128074,-0.124248784640549,0.107,0.235,1
"Hipk2",0.000346828594100263,-0.127503941496156,0.154,0.294,1
"Gip",0.000356363742158955,0.153614308759494,0.188,0.065,1
"Hnrnpr",0.000361692244106933,-0.154300472256095,0.434,0.595,1
"Krtcap2",0.000363458100912119,-0.144642011417755,0.993,1,1
"Slc38a1",0.000380898876675186,-0.152855656541666,0.239,0.399,1
"Cr1l",0.000386811465717494,0.216688973933715,0.647,0.549,1
"Lin7c",0.000390618262434894,-0.151599644243939,0.265,0.412,1
"Uaca",0.000403634015044122,-0.137066003861261,0.125,0.261,1
"Tspan13",0.000409281085628506,0.182422321160199,0.993,0.98,1
"Gmppa",0.000423003130044748,-0.166131579960162,0.515,0.699,1
"Anp32b",0.000425058416597817,-0.209527094866046,0.721,0.856,1
"Kdelr2",0.000425500983233593,0.302372830145539,0.996,0.98,1
"Nolc1",0.00043545540669369,-0.159887902702775,0.36,0.523,1
"Ethe1",0.000444265199512285,-0.108848400919063,0.353,0.529,1
"Ndufb2",0.000475665477785853,-0.16738110296735,0.706,0.81,1
"Selenow",0.000493661052210879,-0.215737451331854,0.684,0.797,1
"Zak",0.000495073203105,-0.106182002094085,0.11,0.242,1
"Casp4",0.000496365600801693,0.124788270361655,0.21,0.078,1
"Snx5",0.000498060892023063,-0.145873018846649,0.548,0.719,1
"Tmbim6",0.000527966781620502,0.131316668467774,0.985,0.993,1
"Slfn9",0.000530963868540816,-0.175435352822589,0.121,0.248,1
"Prcc",0.000533082743771111,-0.102507183230558,0.176,0.327,1
"Ppp1r1b",0.000554665287028521,-0.173612741897591,0.551,0.725,1
"Tppp3",0.000556987006918104,-0.121814859047953,0.051,0.15,1
"Ces2a",0.000564734039439566,-0.112591647089458,0.162,0.307,1
"Bad",0.000581247619210541,-0.149978755611848,0.695,0.804,1
"Hnrnpc",0.000585356890164259,-0.186841166030465,0.871,0.948,1
"Mcm3",0.000593461542859547,-0.148587368839593,0.11,0.229,1
"Armcx3",0.000595572868193077,-0.123250121324646,0.114,0.242,1
"Purb",0.000596060932206391,-0.195097845062715,0.507,0.654,1
"Selenos",0.000618650611278406,0.173820086772059,0.941,0.941,1
"Rps15",0.000636532485286055,-0.118741469988412,1,1,1
"Aqp1",0.000641235253733966,-0.175673769302119,0.272,0.431,1
"Josd2",0.000644104769876618,-0.146011925560093,0.39,0.562,1
"Nop9",0.000648881775223536,-0.121224911469464,0.118,0.242,1
"Etfb",0.00065587820876166,-0.144771145802799,0.849,0.935,1
"Chchd7",0.000667741631990018,-0.155144955429339,0.691,0.85,1
"Ndufa4",0.000669006248949901,-0.102811317286581,1,1,1
"Selenom",0.000693584077569314,-0.120649989070399,1,1,1
"Xbp1",0.000694436988252238,0.14973297335285,0.971,0.954,1
"Ranbp1",0.000703469550761039,-0.206785906714393,0.868,0.928,1
"Ly6a",0.000706715146333797,0.121536646004916,0.121,0.026,1
"Nfkb2",0.000730115550606474,0.182031236035704,0.29,0.163,1
"Defa17",0.000736200335691833,-0.221810437692166,0.294,0.458,1
"Arf6",0.00074409862908963,-0.139272214824819,0.324,0.484,1
"Cldn2",0.000749325818115212,-0.123045299800553,0.129,0.255,1
"Wars",0.000762248313764011,0.195998123230415,0.842,0.81,1
"Actb",0.000785201101697953,0.371068234996689,1,0.993,1
"Ndufb9",0.000835714314159205,-0.122808592684975,0.978,1,1
"Add3",0.000862034429663993,-0.102294032910255,0.125,0.255,1
"Suz12",0.000867389182907619,-0.101781571097938,0.176,0.32,1
"Rhoc",0.000891327067208617,0.151805544463682,0.29,0.157,1
"Gm15013",0.00089362649297341,0.203162036098586,0.463,0.333,1
"Hells",0.000897674466529979,-0.157299704587418,0.092,0.203,1
"Galnt12",0.000905901846149534,0.166892404922464,0.945,0.902,1
"Defa24",0.000915848330073593,-0.509427883510146,1,1,1
"Lims1",0.000930416014224836,-0.148603836997897,0.449,0.582,1
"Rnase1",0.000971518753794754,-0.441869728848968,0.691,0.83,1
